TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4408;5147;05;A;   2;220303; 4;w;05;  569;s;  783;-;  257;s;  341;-;  302;s;  241;s;   58;s;    3;s;   10;s;    2;s;   33;s;  222;s;  194;s;    0;s;  436;-;  357;-;   74;-;    5;-;    6;-;    5;-;   39;-;  297;-;  257;-;    0;-
4408;5147;05;A;   2;220303; 4;w;06; 1392;s; 1673;-;  370;s;  465;-; 1016;s;  856;s;  156;s;    4;s;    6;s;    4;s;   39;s;  327;s;  293;s;    0;s; 1204;-; 1064;-;  127;-;   13;-;    4;-;    4;-;   44;-;  417;-;  355;-;    0;-
4408;5147;05;A;   2;220303; 4;w;07; 2430;s; 2627;-;  519;s;  590;-; 1898;s; 1519;s;  373;s;    6;s;   13;s;    1;s;   83;s;  435;s;  376;s;    0;s; 2017;-; 1642;-;  370;-;    5;-;   20;-;    3;-;   84;-;  503;-;  428;-;    0;-
4408;5147;05;A;   2;220303; 4;w;08; 3033;s; 3327;s;  563;s;  552;s; 2435;s; 2036;s;  392;s;    7;s;   35;s;    1;s;   96;s;  466;s;  400;s;    0;s; 2744;s; 2350;s;  381;s;   13;s;   31;s;    2;s;  100;s;  450;s;  389;s;    0;s
4408;5147;05;A;   2;220303; 4;w;09; 2771;s; 2821;-;  540;s;  560;-; 2204;s; 1874;s;  326;s;    4;s;   27;s;    2;s;   95;s;  443;s;  377;s;    0;s; 2236;-; 1856;-;  374;-;    6;-;   25;-;    3;-;   76;-;  481;-;  408;-;    0;-
4408;5147;05;A;   2;220303; 4;w;10; 2249;s; 2196;-;  590;s;  557;-; 1632;s; 1388;s;  235;s;    9;s;   27;s;    5;s;  115;s;  470;s;  401;s;    0;s; 1614;-; 1369;-;  236;-;    9;-;   25;-;    7;-;  102;-;  448;-;  378;-;    0;-
4408;5147;05;A;   2;220303; 4;w;11; 1964;s; 2094;-;  631;s;  569;-; 1312;s; 1102;s;  206;s;    4;s;   21;s;    5;s;  113;s;  513;s;  437;s;    0;s; 1505;-; 1258;-;  243;-;    4;-;   20;-;    1;-;   89;-;  479;-;  419;-;    0;-
4408;5147;05;A;   2;220303; 4;w;12; 1979;s; 2217;-;  618;s;  581;-; 1337;s; 1131;s;  201;s;    5;s;   24;s;    3;s;   99;s;  516;s;  438;s;    0;s; 1614;-; 1324;-;  283;-;    7;-;   22;-;    4;-;  106;-;  471;-;  413;-;    0;-
4408;5147;05;A;   2;220303; 4;w;13; 2154;s; 2375;-;  653;s;  624;-; 1475;s; 1239;s;  226;s;   10;s;   26;s;    6;s;  111;s;  536;s;  462;s;    0;s; 1724;-; 1441;-;  277;-;    6;-;   27;-;    3;-;  120;-;  501;-;  442;-;    0;-
4408;5147;05;A;   2;220303; 4;w;14; 2476;s; 2366;-;  670;s;  498;-; 1778;s; 1532;s;  234;s;   12;s;   28;s;    3;s;  122;s;  545;s;  478;s;    0;s; 1836;-; 1545;-;  276;-;   15;-;   32;-;    0;-;   92;-;  406;-;  363;-;    0;-
4408;5147;05;A;   2;220303; 4;w;15; 2795;s; 2857;-;  655;s;  533;-; 2103;s; 1801;s;  294;s;    8;s;   37;s;    4;s;  111;s;  540;s;  468;s;    0;s; 2291;-; 1917;-;  359;-;   15;-;   33;-;    2;-;   80;-;  451;-;  395;-;    0;-
4408;5147;05;A;   2;220303; 4;w;16; 3214;s; 3285;-;  613;s;  474;-; 2571;s; 2205;s;  356;s;   10;s;   30;s;    3;s;   95;s;  515;s;  447;s;    0;s; 2775;-; 2308;-;  449;-;   18;-;   36;-;    2;-;   69;-;  403;-;  340;-;    0;-
4408;5147;05;A;   2;220303; 4;w;17; 3426;s; 3379;-;  531;s;  393;-; 2861;s; 2492;s;  361;s;    8;s;   34;s;    5;s;   84;s;  442;s;  382;s;    0;s; 2945;-; 2489;-;  443;-;   13;-;   41;-;    2;-;   49;-;  342;-;  305;-;    0;-
4408;5147;05;A;   2;220303; 4;w;18; 2983;s; 3192;-;  479;s;  341;-; 2473;s; 2181;s;  284;s;    8;s;   31;s;    2;s;   66;s;  411;s;  355;s;    0;s; 2830;-; 2506;-;  310;-;   14;-;   21;-;    2;-;   37;-;  302;-;  263;-;    0;-
4408;5147;05;A;   2;220303; 4;w;19; 2375;s; 2443;-;  348;s;  255;-; 2000;s; 1789;s;  203;s;    8;s;   27;s;    2;s;   37;s;  309;s;  264;s;    0;s; 2160;-; 1935;-;  208;-;   17;-;   28;-;    1;-;   25;-;  229;-;  198;-;    0;-
4408;5147;05;A;   2;220303; 4;w;20; 1669;s; 1496;-;  334;s;  159;-; 1306;s; 1137;s;  146;s;   23;s;   29;s;    2;s;   52;s;  280;s;  247;s;    0;s; 1327;-; 1204;-;  114;-;    9;-;   10;-;    0;-;   25;-;  134;-;  124;-;    0;-
4408;5147;05;A;   2;220303; 4;w;21; 1106;s; 1220;-;  226;s;  152;-;  865;s;  778;s;   84;s;    3;s;   15;s;    7;s;   58;s;  161;s;  111;s;    0;s; 1058;-;  949;-;  108;-;    1;-;   10;-;    0;-;   19;-;  133;-;  104;-;    0;-
4408;5147;05;A;   2;220303; 4;w;22;  846;s;  889;-;  188;s;  113;-;  649;s;  563;s;   73;s;   13;s;    9;s;    1;s;   44;s;  143;s;  114;s;    0;s;  767;-;  690;-;   75;-;    2;-;    9;-;    0;-;   14;-;   99;-;   87;-;    0;-
4408;5147;05;A;   2;220303; 4;w;23;  634;s;  715;-;  139;s;  124;-;  455;s;  400;s;   55;s;    0;s;   40;s;    1;s;    9;s;  129;s;   85;s;    0;s;  587;-;  531;-;   52;-;    4;-;    4;-;    1;-;   18;-;  105;-;   80;-;    0;-
4408;5147;05;A;   2;220303; 4;w;24;  388;s;  411;-;  101;s;   93;-;  278;s;  220;s;   45;s;   13;s;    9;s;    0;s;   29;s;   72;s;   61;s;    0;s;  312;-;  270;-;   42;-;    0;-;    6;-;    3;-;   12;-;   78;-;   67;-;    0;-
4408;5147;05;A;   2;220304; 5;w;01;  264;s;  278;-;   80;s;   95;-;  169;s;  136;s;   19;s;   14;s;   15;s;    0;s;    4;s;   76;s;   69;s;    0;s;  181;-;  146;-;   34;-;    1;-;    2;-;    1;-;    4;-;   90;-;   66;-;    0;-
4408;5147;05;A;   2;220304; 5;w;02;  209;s;  226;-;   44;s;   98;-;  135;s;  109;s;   24;s;    2;s;   30;s;    1;s;   17;s;   26;s;   20;s;    0;s;  125;-;   84;-;   35;-;    6;-;    3;-;    0;-;   18;-;   80;-;   57;-;    0;-
4408;5147;05;A;   2;220304; 5;w;03;  202;s;  204;-;  124;s;  106;-;   72;s;   54;s;   17;s;    1;s;    6;s;    3;s;   19;s;  102;s;   88;s;    0;s;   96;-;   59;-;   36;-;    1;-;    2;-;    0;-;    9;-;   97;-;   80;-;    0;-
4408;5147;05;A;   2;220304; 5;w;04;  272;s;  303;-;  154;s;  152;-;  117;s;   98;s;   18;s;    1;s;    1;s;    5;s;   42;s;  107;s;   77;s;    0;s;  149;-;   94;-;   49;-;    6;-;    2;-;    3;-;   20;-;  129;-;  102;-;    0;-
4408;5147;05;A;   2;220304; 5;w;05;  520;s;  653;-;  253;s;  271;-;  260;s;  207;s;   50;s;    3;s;    7;s;    1;s;   32;s;  220;s;  190;s;    0;s;  379;-;  315;-;   62;-;    2;-;    3;-;    2;-;   36;-;  233;-;  188;-;    0;-
4408;5147;05;A;   2;220304; 5;w;06; 1346;s; 1556;-;  391;s;  448;-;  945;s;  804;s;  136;s;    5;s;   10;s;    2;s;   48;s;  341;s;  298;s;    0;s; 1103;-;  979;-;  115;-;    9;-;    5;-;    2;-;   54;-;  392;-;  348;-;    0;-
4408;5147;05;A;   2;220304; 5;w;07; 2467;s; 2346;-;  511;s;  493;-; 1937;s; 1555;s;  376;s;    6;s;   19;s;    3;s;   80;s;  428;s;  365;s;    0;s; 1835;-; 1472;-;  352;-;   11;-;   18;-;    3;-;   79;-;  411;-;  351;-;    0;-
4408;5147;05;A;   2;220304; 5;w;08; 2731;s; 2868;-;  528;s;  510;-; 2174;s; 1832;s;  337;s;    5;s;   29;s;    3;s;  101;s;  424;s;  362;s;    0;s; 2345;-; 1987;-;  351;-;    7;-;   13;-;    3;-;   91;-;  416;-;  368;-;    0;-
4408;5147;05;A;   2;220304; 5;w;09; 2416;s; 2337;-;  591;s;  491;-; 1807;s; 1538;s;  263;s;    6;s;   18;s;    4;s;  100;s;  487;s;  419;s;    0;s; 1822;-; 1520;-;  291;-;   11;-;   24;-;    5;-;   89;-;  397;-;  351;-;    0;-
4408;5147;05;A;   2;220304; 5;w;10; 2129;s; 2126;-;  553;s;  496;-; 1549;s; 1298;s;  242;s;    9;s;   27;s;    4;s;   93;s;  456;s;  394;s;    0;s; 1604;-; 1344;-;  253;-;    7;-;   26;-;    3;-;   68;-;  425;-;  383;-;    0;-
4408;5147;05;A;   2;220304; 5;w;11; 2220;s; 2240;-;  582;s;  516;-; 1610;s; 1363;s;  238;s;    9;s;   28;s;    5;s;  118;s;  459;s;  395;s;    0;s; 1676;-; 1408;-;  265;-;    3;-;   48;-;    2;-;   99;-;  415;-;  356;-;    0;-
4408;5147;05;A;   2;220304; 5;w;12; 2164;s; 2530;-;  590;s;  485;-; 1547;s; 1313;s;  224;s;   10;s;   27;s;    6;s;  113;s;  471;s;  401;s;    0;s; 2017;-; 1735;-;  277;-;    5;-;   28;-;    3;-;   82;-;  400;-;  344;-;    0;-
4408;5147;05;A;   2;220304; 5;w;13; 2663;s; 3107;-;  638;s;  477;-; 2000;s; 1735;s;  254;s;   11;s;   25;s;    5;s;  113;s;  520;s;  443;s;    0;s; 2595;-; 2187;-;  394;-;   14;-;   35;-;    3;-;   97;-;  377;-;  332;-;    0;-
4408;5147;05;A;   2;220304; 5;w;14; 3106;s; 3346;-;  594;s;  476;-; 2474;s; 2165;s;  297;s;   12;s;   38;s;    3;s;  110;s;  481;s;  411;s;    0;s; 2844;-; 2418;-;  407;-;   19;-;   26;-;    1;-;   96;-;  379;-;  331;-;    0;-
4408;5147;05;A;   2;220304; 5;w;15; 3519;s; 3627;-;  543;s;  431;-; 2936;s; 2603;s;  316;s;   17;s;   40;s;    5;s;  105;s;  433;s;  378;s;    0;s; 3147;-; 2710;-;  415;-;   22;-;   49;-;    2;-;  100;-;  329;-;  292;-;    0;-
4408;5147;05;A;   2;220304; 5;w;16; 3447;s; 3510;-;  531;s;  355;-; 2873;s; 2543;s;  317;s;   13;s;   43;s;    7;s;   91;s;  433;s;  381;s;    0;s; 3110;-; 2697;-;  402;-;   11;-;   45;-;    5;-;   56;-;  294;-;  267;-;    0;-
4408;5147;05;A;   2;220304; 5;w;17; 3162;s; 3487;-;  441;s;  325;-; 2682;s; 2388;s;  284;s;   10;s;   39;s;    4;s;   75;s;  362;s;  316;s;    0;s; 3127;-; 2735;-;  369;-;   23;-;   35;-;    1;-;   44;-;  280;-;  243;-;    0;-
4408;5147;05;A;   2;220304; 5;w;18; 2639;s; 3261;-;  397;s;  247;-; 2213;s; 1973;s;  230;s;   10;s;   29;s;    3;s;   57;s;  337;s;  286;s;    0;s; 2965;-; 2698;-;  254;-;   13;-;   49;-;    2;-;   32;-;  213;-;  182;-;    0;-
4408;5147;05;A;   2;220304; 5;w;19; 2306;s; 2489;-;  311;s;  183;-; 1970;s; 1776;s;  186;s;    8;s;   25;s;    2;s;   35;s;  274;s;  234;s;    0;s; 2281;-; 2088;-;  182;-;   11;-;   25;-;    1;-;   30;-;  152;-;  136;-;    0;-
4408;5147;05;A;   2;220304; 5;w;20; 1802;s; 1861;s;  259;s;  159;s; 1523;s; 1377;s;  140;s;    6;s;   20;s;    4;s;   37;s;  218;s;  176;s;    0;s; 1668;s; 1484;s;  174;s;   10;s;   34;s;    3;s;   26;s;  130;s;  113;s;    0;s
4408;5147;05;A;   2;220304; 5;w;21; 1302;s; 1365;-;  209;s;  103;-; 1074;s;  948;s;  123;s;    3;s;   19;s;    4;s;   34;s;  171;s;  124;s;    0;s; 1243;-; 1129;-;  107;-;    7;-;   19;-;    0;-;   12;-;   91;-;   74;-;    0;-
4408;5147;05;A;   2;220304; 5;w;22; 1038;s; 1023;-;  180;s;   89;-;  845;s;  727;s;  100;s;   18;s;   13;s;    2;s;   43;s;  135;s;  115;s;    0;s;  927;-;  830;-;   94;-;    3;-;    7;-;    2;-;   10;-;   77;-;   65;-;    0;-
4408;5147;05;A;   2;220304; 5;w;23;  868;s;  840;-;  142;s;   74;-;  719;s;  653;s;   63;s;    3;s;    7;s;    1;s;   12;s;  129;s;  114;s;    0;s;  756;-;  687;-;   68;-;    1;-;   10;-;    0;-;    5;-;   69;-;   57;-;    0;-
4408;5147;05;A;   2;220304; 5;w;24;  573;s;  596;-;   69;s;   67;-;  488;s;  429;s;   50;s;    9;s;   16;s;    1;s;    8;s;   60;s;   50;s;    0;s;  525;-;  477;-;   46;-;    2;-;    4;-;    2;-;   10;-;   55;-;   42;-;    0;-
4408;5147;05;A;   2;220305; 6;w;01;  437;s;  433;-;   96;s;   62;-;  337;s;  298;s;   38;s;    1;s;    4;s;    1;s;    4;s;   91;s;   61;s;    0;s;  366;-;  315;-;   47;-;    4;-;    5;-;    0;-;    5;-;   57;-;   39;-;    0;-
4408;5147;05;A;   2;220305; 6;w;02;  293;s;  289;-;   86;s;   53;-;  205;s;  170;s;   35;s;    0;s;    2;s;    2;s;   11;s;   73;s;   62;s;    0;s;  234;-;  203;-;   31;-;    0;-;    2;-;    0;-;    5;-;   48;-;   37;-;    0;-
4408;5147;05;A;   2;220305; 6;w;03;  239;s;  250;-;   99;s;   76;-;  137;s;  118;s;   18;s;    1;s;    3;s;    2;s;   21;s;   76;s;   56;s;    0;s;  169;-;  140;-;   29;-;    0;-;    5;-;    1;-;    7;-;   68;-;   42;-;    0;-
4408;5147;05;A;   2;220305; 6;w;04;  241;s;  275;-;   98;s;   91;-;  140;s;  119;s;   20;s;    1;s;    3;s;    0;s;   25;s;   73;s;   64;s;    0;s;  181;-;  141;-;   39;-;    1;-;    3;-;    0;-;    9;-;   82;-;   65;-;    0;-
4408;5147;05;A;   2;220305; 6;w;05;  322;s;  400;s;  110;s;  118;s;  206;s;  178;s;   26;s;    2;s;    6;s;    1;s;   11;s;   98;s;   87;s;    0;s;  276;s;  228;s;   48;s;    0;s;    6;s;    1;s;   15;s;  102;s;   87;s;    0;s
4408;5147;05;A;   2;220305; 6;w;06;  533;s;  568;-;  157;s;  133;-;  367;s;  329;s;   37;s;    1;s;    9;s;    3;s;   13;s;  141;s;  125;s;    0;s;  425;-;  381;-;   43;-;    1;-;   10;-;    1;-;   14;-;  118;-;  105;-;    0;-
4408;5147;05;A;   2;220305; 6;w;07;  767;s;  692;-;  185;s;  138;-;  570;s;  480;s;   87;s;    3;s;   12;s;    2;s;   22;s;  161;s;  144;s;    0;s;  538;-;  437;-;  101;-;    0;-;   16;-;    1;-;   12;-;  125;-;  111;-;    0;-
4408;5147;05;A;   2;220305; 6;w;08;  970;s;  967;-;  193;s;  177;-;  759;s;  651;s;  108;s;    0;s;   18;s;    2;s;   28;s;  163;s;  144;s;    0;s;  776;-;  638;-;  135;-;    3;-;   14;-;    0;-;   24;-;  153;-;  134;-;    0;-
4408;5147;05;A;   2;220305; 6;w;09; 1292;s; 1456;-;  180;s;  181;-; 1087;s;  963;s;  120;s;    4;s;   25;s;    2;s;   26;s;  152;s;  135;s;    0;s; 1247;-; 1119;-;  125;-;    3;-;   28;-;    0;-;   20;-;  161;-;  136;-;    0;-
4408;5147;05;A;   2;220305; 6;w;10; 1673;s; 2190;-;  166;s;  172;-; 1476;s; 1326;s;  143;s;    7;s;   31;s;    3;s;   28;s;  135;s;  120;s;    0;s; 1980;-; 1780;-;  195;-;    5;-;   38;-;    2;-;   17;-;  153;-;  142;-;    0;-
4408;5147;05;A;   2;220305; 6;w;11; 1965;s; 2680;-;  172;s;  144;-; 1753;s; 1584;s;  158;s;   11;s;   40;s;    4;s;   31;s;  137;s;  121;s;    0;s; 2487;-; 2255;-;  227;-;    5;-;   49;-;    0;-;   15;-;  129;-;  124;-;    0;-
4408;5147;05;A;   2;220305; 6;w;12; 1878;s; 3284;-;  141;s;  173;-; 1696;s; 1537;s;  149;s;   10;s;   41;s;    3;s;   26;s;  112;s;   97;s;    0;s; 3071;-; 2819;-;  241;-;   11;-;   40;-;    2;-;   24;-;  147;-;  133;-;    0;-
4408;5147;05;A;   2;220305; 6;w;13; 1847;s; 3210;-;  136;s;  178;-; 1664;s; 1518;s;  141;s;    5;s;   47;s;    2;s;   26;s;  108;s;   96;s;    0;s; 2987;-; 2763;-;  212;-;   12;-;   45;-;    4;-;   26;-;  148;-;  134;-;    0;-
4408;5147;05;A;   2;220305; 6;w;14; 1837;s; 2760;-;  138;s;  150;-; 1654;s; 1505;s;  142;s;    7;s;   45;s;    2;s;   28;s;  108;s;   93;s;    0;s; 2567;-; 2340;-;  205;-;   22;-;   43;-;    1;-;   17;-;  132;-;  113;-;    0;-
4408;5147;05;A;   2;220305; 6;w;15; 1959;s; 2688;-;  130;s;  141;-; 1780;s; 1620;s;  155;s;    5;s;   49;s;    3;s;   26;s;  101;s;   86;s;    0;s; 2515;-; 2349;-;  156;-;   10;-;   32;-;    1;-;   21;-;  119;-;  112;-;    0;-
4408;5147;05;A;   2;220305; 6;w;16; 2517;s; 2659;-;   94;s;  124;-; 2365;s; 2159;s;  197;s;    9;s;   58;s;    3;s;   18;s;   73;s;   61;s;    0;s; 2504;-; 2302;-;  189;-;   13;-;   31;-;    4;-;   13;-;  107;-;  100;-;    0;-
4408;5147;05;A;   2;220305; 6;w;17; 2491;s; 2589;-;   85;s;  116;-; 2361;s; 2153;s;  199;s;    9;s;   45;s;    1;s;   18;s;   66;s;   54;s;    0;s; 2438;-; 2262;-;  159;-;   17;-;   35;-;    1;-;   14;-;  101;-;   86;-;    0;-
4408;5147;05;A;   2;220305; 6;w;18; 1831;s; 2612;-;   78;s;  136;-; 1723;s; 1581;s;  136;s;    6;s;   30;s;    3;s;   13;s;   62;s;   50;s;    0;s; 2440;-; 2251;-;  178;-;   11;-;   36;-;    3;-;    8;-;  125;-;  116;-;    0;-
4408;5147;05;A;   2;220305; 6;w;19; 1429;s; 2247;-;   68;s;   91;-; 1337;s; 1233;s;  101;s;    3;s;   24;s;    4;s;   11;s;   53;s;   42;s;    0;s; 2139;-; 2007;-;  128;-;    4;-;   17;-;    1;-;   10;-;   80;-;   72;-;    0;-
4408;5147;05;A;   2;220305; 6;w;20; 1335;s; 1740;-;   52;s;   88;-; 1261;s; 1169;s;   91;s;    1;s;   22;s;    4;s;    9;s;   39;s;   32;s;    0;s; 1636;-; 1506;-;  125;-;    5;-;   16;-;    0;-;   11;-;   77;-;   71;-;    0;-
4408;5147;05;A;   2;220305; 6;w;21; 1061;s; 1355;-;   40;s;   69;-; 1008;s;  939;s;   67;s;    2;s;   13;s;    1;s;    7;s;   32;s;   26;s;    0;s; 1270;-; 1178;-;   83;-;    9;-;   16;-;    3;-;    7;-;   59;-;   53;-;    0;-
4408;5147;05;A;   2;220305; 6;w;22;  860;s; 1065;-;   37;s;   78;-;  814;s;  759;s;   55;s;    0;s;    9;s;    2;s;    6;s;   29;s;   25;s;    0;s;  981;-;  932;-;   48;-;    1;-;    6;-;    0;-;    4;-;   74;-;   65;-;    0;-
4408;5147;05;A;   2;220305; 6;w;23;  720;s;  983;s;   27;s;   49;s;  685;s;  643;s;   42;s;    0;s;    8;s;    2;s;    5;s;   20;s;   17;s;    0;s;  924;s;  862;s;   59;s;    3;s;   10;s;    1;s;    5;s;   43;s;   38;s;    0;s
4408;5147;05;A;   2;220305; 6;w;24;  606;s;  746;-;   17;s;   38;-;  586;s;  548;s;   37;s;    1;s;    3;s;    2;s;    5;s;   10;s;    9;s;    0;s;  701;-;  661;-;   40;-;    0;-;    7;-;    2;-;    2;-;   34;-;   31;-;    0;-
4408;5147;05;A;   2;220306; 7;s;01;  387;s;  483;-;   23;s;   18;-;  362;s;  337;s;   25;s;    0;s;    2;s;    3;s;    3;s;   17;s;   16;s;    0;s;  461;-;  440;-;   19;-;    2;-;    4;-;    0;-;    3;-;   15;-;   10;-;    0;-
4408;5147;05;A;   2;220306; 7;s;02;  301;s;  413;-;   15;s;   27;-;  283;s;  257;s;   26;s;    0;s;    3;s;    1;s;    2;s;   12;s;   10;s;    0;s;  381;-;  345;-;   33;-;    3;-;    5;-;    1;-;    4;-;   22;-;   21;-;    0;-
4408;5147;05;A;   2;220306; 7;s;03;  154;s;  252;-;   17;s;   12;-;  136;s;  125;s;   11;s;    0;s;    1;s;    1;s;    3;s;   13;s;   11;s;    0;s;  237;-;  211;-;   26;-;    0;-;    3;-;    1;-;    4;-;    7;-;    6;-;    0;-
4408;5147;05;A;   2;220306; 7;s;04;  133;s;  198;-;   13;s;   11;-;  118;s;  105;s;   13;s;    0;s;    2;s;    0;s;    3;s;   10;s;    9;s;    0;s;  186;-;  151;-;   35;-;    0;-;    1;-;    1;-;    3;-;    7;-;    7;-;    0;-
4408;5147;05;A;   2;220306; 7;s;05;  148;s;  217;-;   21;s;   17;-;  126;s;  110;s;   15;s;    1;s;    1;s;    1;s;    3;s;   17;s;   16;s;    0;s;  196;-;  171;-;   24;-;    1;-;    4;-;    1;-;    1;-;   15;-;   14;-;    0;-
4408;5147;05;A;   2;220306; 7;s;06;  236;s;  286;-;   18;s;   16;-;  213;s;  191;s;   22;s;    0;s;    5;s;    0;s;    4;s;   14;s;   13;s;    0;s;  269;-;  234;-;   35;-;    0;-;    1;-;    2;-;    4;-;   10;-;   10;-;    0;-
4408;5147;05;A;   2;220306; 7;s;07;  302;s;  318;-;   22;s;   28;-;  274;s;  241;s;   32;s;    1;s;    6;s;    2;s;    3;s;   17;s;   16;s;    0;s;  274;-;  223;-;   49;-;    2;-;   16;-;    2;-;    7;-;   19;-;   17;-;    0;-
4408;5147;05;A;   2;220306; 7;s;08;  354;s;  342;-;   23;s;   32;-;  323;s;  285;s;   37;s;    1;s;    8;s;    3;s;    2;s;   18;s;   17;s;    0;s;  304;-;  269;-;   34;-;    1;-;    6;-;    2;-;    5;-;   25;-;   24;-;    0;-
4408;5147;05;A;   2;220306; 7;s;09;  525;s;  595;-;   38;s;   35;-;  477;s;  436;s;   40;s;    1;s;   10;s;    4;s;    8;s;   26;s;   24;s;    0;s;  553;-;  503;-;   49;-;    1;-;    7;-;    3;-;    7;-;   25;-;   23;-;    0;-
4408;5147;05;A;   2;220306; 7;s;10;  984;s; 1074;-;   25;s;   26;-;  941;s;  863;s;   75;s;    3;s;   18;s;    2;s;    8;s;   15;s;   14;s;    0;s; 1037;-;  959;-;   77;-;    1;-;   11;-;    1;-;    5;-;   20;-;   18;-;    0;-
4408;5147;05;A;   2;220306; 7;s;11; 1250;s; 1649;-;   27;s;   29;-; 1204;s; 1110;s;   87;s;    7;s;   19;s;    2;s;    9;s;   16;s;   15;s;    0;s; 1601;-; 1479;-;  119;-;    3;-;   19;-;    0;-;    6;-;   23;-;   21;-;    0;-
4408;5147;05;A;   2;220306; 7;s;12; 1580;s; 1967;-;   33;s;   37;-; 1517;s; 1393;s;  114;s;   10;s;   30;s;    2;s;   13;s;   18;s;   16;s;    0;s; 1908;-; 1779;-;  122;-;    7;-;   22;-;    1;-;    7;-;   29;-;   26;-;    0;-
4408;5147;05;A;   2;220306; 7;s;13; 1839;s; 2254;-;   36;s;   50;-; 1761;s; 1622;s;  131;s;    8;s;   42;s;    1;s;   17;s;   18;s;   16;s;    0;s; 2184;-; 2028;-;  143;-;   13;-;   20;-;    2;-;   12;-;   36;-;   33;-;    0;-
4408;5147;05;A;   2;220306; 7;s;14; 2031;s; 2468;-;   30;s;   46;-; 1965;s; 1804;s;  154;s;    7;s;   36;s;    2;s;   12;s;   16;s;   14;s;    0;s; 2401;-; 2209;-;  186;-;    6;-;   21;-;    2;-;   17;-;   27;-;   24;-;    0;-
4408;5147;05;A;   2;220306; 7;s;15; 2098;s; 2581;-;   36;s;   43;-; 2023;s; 1872;s;  139;s;   12;s;   39;s;    2;s;   15;s;   19;s;   16;s;    0;s; 2516;-; 2336;-;  168;-;   12;-;   22;-;    1;-;   13;-;   29;-;   27;-;    0;-
4408;5147;05;A;   2;220306; 7;s;16; 1819;s; 2575;-;   38;s;   43;-; 1742;s; 1612;s;  122;s;    8;s;   39;s;    5;s;   15;s;   18;s;   16;s;    0;s; 2500;-; 2304;-;  188;-;    8;-;   32;-;    1;-;   14;-;   28;-;   28;-;    0;-
4408;5147;05;A;   2;220306; 7;s;17; 1826;s; 2655;-;   39;s;   36;-; 1756;s; 1629;s;  118;s;    9;s;   31;s;    3;s;   13;s;   23;s;   21;s;    0;s; 2585;-; 2384;-;  182;-;   19;-;   34;-;    3;-;   12;-;   21;-;   19;-;    0;-
4408;5147;05;A;   2;220306; 7;s;18; 2018;s; 2663;-;   34;s;   36;-; 1950;s; 1815;s;  127;s;    8;s;   34;s;    2;s;   12;s;   20;s;   17;s;    0;s; 2600;-; 2411;-;  175;-;   14;-;   27;-;    7;-;   10;-;   19;-;   18;-;    0;-
4408;5147;05;A;   2;220306; 7;s;19; 1953;s; 2311;-;   39;s;   33;-; 1885;s; 1756;s;  120;s;    9;s;   29;s;    3;s;   17;s;   19;s;   15;s;    0;s; 2258;-; 2094;-;  156;-;    8;-;   20;-;    1;-;   12;-;   20;-;   18;-;    0;-
4408;5147;05;A;   2;220306; 7;s;20; 1642;s; 1834;-;   27;s;   45;-; 1593;s; 1485;s;  105;s;    3;s;   22;s;    3;s;    9;s;   15;s;   12;s;    0;s; 1767;-; 1635;-;  130;-;    2;-;   22;-;    0;-;   16;-;   29;-;   28;-;    0;-
4408;5147;05;A;   2;220306; 7;s;21; 1173;s; 1418;-;   38;s;   29;-; 1123;s; 1050;s;   73;s;    0;s;   12;s;    3;s;   12;s;   23;s;   22;s;    0;s; 1384;-; 1294;-;   85;-;    5;-;    5;-;    1;-;   12;-;   16;-;   14;-;    0;-
4408;5147;05;A;   2;220306; 7;s;22;  790;s; 1027;-;   49;s;   33;-;  734;s;  685;s;   49;s;    0;s;    7;s;    3;s;   10;s;   36;s;   32;s;    0;s;  984;-;  901;-;   81;-;    2;-;   10;-;    0;-;   12;-;   21;-;   21;-;    0;-
4408;5147;05;A;   2;220306; 7;s;23;  581;s;  782;-;  115;s;   74;-;  462;s;  432;s;   29;s;    1;s;    4;s;    4;s;   11;s;  100;s;   87;s;    0;s;  699;-;  628;-;   62;-;    9;-;    9;-;    0;-;   21;-;   53;-;   42;-;    0;-
4408;5147;05;A;   2;220306; 7;s;24;  343;s;  416;-;  106;s;   67;-;  235;s;  212;s;   23;s;    0;s;    2;s;    1;s;    8;s;   97;s;   83;s;    0;s;  344;-;  292;-;   49;-;    3;-;    5;-;    3;-;   11;-;   53;-;   49;-;    0;-
